,Angle,Speed,Start Time,Stop Time,Time
281,53,90,1568241439.411518,,1568241243.377983
282,54,90,1568241439.411518,,1568241243.383748
283,58,90,1568241439.411518,,1568241243.391483
284,65,90,1568241439.411518,,1568241243.397501
285,74,90,1568241439.411518,,1568241243.430052
286,85,90,1568241439.411518,,1568241243.456806
287,88,90,1568241439.411518,,1568241243.459828
288,97,90,1568241439.411518,,1568241243.464945
289,100,90,1568241439.411518,,1568241243.47588
290,106,90,1568241439.411518,,1568241243.481225
291,112,90,1568241439.411518,,1568241243.487606
292,117,90,1568241439.411518,,1568241243.508617
293,121,90,1568241439.411518,,1568241243.514153
294,123,90,1568241439.411518,,1568241243.521646
295,126,90,1568241439.411518,,1568241243.525802
296,129,90,1568241439.411518,,1568241243.532768
297,132,90,1568241439.411518,,1568241243.538824
298,134,90,1568241439.411518,,1568241243.546433
299,139,90,1568241439.411518,,1568241243.552517
300,141,90,1568241439.411518,,1568241243.559456
301,142,90,1568241439.411518,,1568241243.565763
302,143,90,1568241439.411518,,1568241243.572172
303,142,90,1568241439.411518,,1568241243.849636
304,141,90,1568241439.411518,,1568241243.855114
305,136,90,1568241439.411518,,1568241243.86862
306,127,90,1568241439.411518,,1568241243.886147
307,118,90,1568241439.411518,,1568241243.934496
308,110,90,1568241439.411518,,1568241243.939203
309,103,90,1568241439.411518,,1568241243.946367
310,96,90,1568241439.411518,,1568241243.960587
311,91,90,1568241439.411518,,1568241243.969731
312,84,90,1568241439.411518,,1568241243.982844
313,76,90,1568241439.411518,,1568241244.059516
314,70,90,1568241439.411518,,1568241244.071037
315,66,90,1568241439.411518,,1568241244.074903
316,64,90,1568241439.411518,,1568241244.07858
317,62,90,1568241439.411518,,1568241244.085918
318,60,90,1568241439.411518,,1568241244.19689
319,59,90,1568241439.411518,,1568241244.200762
320,58,90,1568241439.411518,,1568241244.207424
321,57,90,1568241439.411518,,1568241244.213141
322,56,90,1568241439.411518,,1568241244.220568
323,55,90,1568241439.411518,,1568241244.226335
324,56,90,1568241439.411518,,1568241244.248248
325,55,90,1568241439.411518,,1568241244.335349
326,56,90,1568241439.411518,,1568241244.706144
327,63,90,1568241439.411518,,1568241244.754796
328,73,90,1568241439.411518,,1568241244.758666
329,70,90,1568241439.411518,,1568241244.762301
330,78,90,1568241439.411518,,1568241244.771827
331,82,90,1568241439.411518,,1568241244.787015
332,85,90,1568241439.411518,,1568241244.800003
333,89,90,1568241439.411518,,1568241244.821762
334,93,90,1568241439.411518,,1568241244.853605
335,97,90,1568241439.411518,,1568241244.860017
336,101,90,1568241439.411518,,1568241244.874526
337,105,90,1568241439.411518,,1568241244.886531
338,109,90,1568241439.411518,,1568241244.902112
339,112,90,1568241439.411518,,1568241244.953485
340,116,90,1568241439.411518,,1568241244.960369
341,120,90,1568241439.411518,,1568241244.966343
342,123,90,1568241439.411518,,1568241244.976589
343,125,90,1568241439.411518,,1568241244.985734
344,127,90,1568241439.411518,,1568241245.002107
345,129,90,1568241439.411518,,1568241245.020271
346,130,90,1568241439.411518,,1568241245.086278
347,131,90,1568241439.411518,,1568241245.09028
348,132,90,1568241439.411518,,1568241245.09795
349,133,90,1568241439.411518,,1568241245.105112
350,134,90,1568241439.411518,,1568241245.123982
351,135,90,1568241439.411518,,1568241245.20122
352,134,90,1568241439.411518,,1568241245.684585
353,135,90,1568241439.411518,,1568241245.869747
354,136,90,1568241439.411518,,1568241248.573137
355,138,90,1568241439.411518,,1568241248.599491
356,139,90,1568241439.411518,,1568241248.640707
357,140,90,1568241439.411518,,1568241248.646416
358,141,90,1568241439.411518,,1568241248.659576
359,142,90,1568241439.411518,,1568241248.689402
360,141,90,1568241439.411518,,1568241248.760509
361,136,90,1568241439.411518,,1568241248.764518
362,126,90,1568241439.411518,,1568241248.771765
363,114,90,1568241439.411518,,1568241248.778318
364,106,90,1568241439.411518,,1568241248.79932
365,101,90,1568241439.411518,,1568241248.80467
366,95,90,1568241439.411518,,1568241248.842383
367,94,90,1568241439.411518,,1568241248.848127
368,91,90,1568241439.411518,,1568241248.856409
369,87,90,1568241439.411518,,1568241248.885628
370,81,90,1568241439.411518,,1568241248.891041
371,80,90,1568241439.411518,,1568241248.908602
372,76,90,1568241439.411518,,1568241248.944338
373,74,90,1568241439.411518,,1568241248.949727
374,71,90,1568241439.411518,,1568241248.956299
375,68,90,1568241439.411518,,1568241248.97559
376,65,90,1568241439.411518,,1568241248.989228
377,64,90,1568241439.411518,,1568241249.006227
378,63,90,1568241439.411518,,1568241249.069544
379,64,90,1568241439.411518,,1568241249.214058
380,65,90,1568241439.411518,,1568241249.273973
381,66,90,1568241439.411518,,1568241249.279404
382,67,90,1568241439.411518,,1568241249.29411
383,69,90,1568241439.411518,,1568241249.308718
384,74,90,1568241439.411518,,1568241249.322198
385,79,90,1568241439.411518,,1568241249.399798
386,88,90,1568241439.411518,,1568241249.403542
387,84,90,1568241439.411518,,1568241249.407457
388,93,90,1568241439.411518,,1568241249.411389
389,97,90,1568241439.411518,,1568241249.419162
390,101,90,1568241439.411518,,1568241249.428327
391,107,90,1568241439.411518,,1568241249.47882
392,109,90,1568241439.411518,,1568241249.482987
393,117,90,1568241439.411518,,1568241249.491133
394,113,90,1568241439.411518,,1568241249.49505
395,121,90,1568241439.411518,,1568241249.51486
396,124,90,1568241439.411518,,1568241249.526996
397,126,90,1568241439.411518,,1568241249.552978
398,129,90,1568241439.411518,,1568241249.558806
399,133,90,1568241439.411518,,1568241249.579252
400,134,90,1568241439.411518,,1568241249.619683
401,136,90,1568241439.411518,,1568241249.624718
402,138,90,1568241439.411518,,1568241249.631493
403,141,90,1568241439.411518,,1568241249.680661
404,142,90,1568241439.411518,,1568241249.686255
405,145,90,1568241439.411518,,1568241249.693726
406,143,90,1568241439.411518,,1568241249.698271
407,146,90,1568241439.411518,,1568241249.71288
408,147,90,1568241439.411518,,1568241249.723
409,148,90,1568241439.411518,,1568241249.794163
410,149,90,1568241439.411518,,1568241249.79921
411,148,90,1568241439.411518,,1568241249.91114
412,147,90,1568241439.411518,,1568241249.928913
413,145,90,1568241439.411518,,1568241249.982209
414,140,90,1568241439.411518,,1568241249.988
415,133,90,1568241439.411518,,1568241249.994126
416,126,90,1568241439.411518,,1568241250.000092
417,120,90,1568241439.411518,,1568241250.010517
418,116,90,1568241439.411518,,1568241250.023651
419,111,90,1568241439.411518,,1568241250.040213
420,105,90,1568241439.411518,,1568241250.072352
421,97,90,1568241439.411518,,1568241250.078184
422,91,90,1568241439.411518,,1568241250.094232
423,86,90,1568241439.411518,,1568241250.108674
424,84,90,1568241439.411518,,1568241250.124438
425,81,90,1568241439.411518,,1568241250.139654
426,77,90,1568241439.411518,,1568241250.195745
427,70,90,1568241439.411518,,1568241250.199758
428,65,90,1568241439.411518,,1568241250.207297
429,62,90,1568241439.411518,,1568241250.212162
430,61,90,1568241439.411518,,1568241250.244265
431,60,90,1568241439.411518,,1568241250.277605
432,59,90,1568241439.411518,,1568241250.293652
433,58,90,1568241439.411518,,1568241250.308529
434,57,90,1568241439.411518,,1568241250.384421
435,58,90,1568241439.411518,,1568241250.390172
436,59,90,1568241439.411518,,1568241250.417134
437,60,90,1568241439.411518,,1568241250.608391
438,61,90,1568241439.411518,,1568241250.613819
439,66,90,1568241439.411518,,1568241250.620405
440,72,90,1568241439.411518,,1568241250.625629
441,78,90,1568241439.411518,,1568241250.630064
442,83,90,1568241439.411518,,1568241250.74366
443,87,90,1568241439.411518,,1568241250.747584
444,91,90,1568241439.411518,,1568241250.755681
445,96,90,1568241439.411518,,1568241250.760463
446,100,90,1568241439.411518,,1568241250.863579
447,105,90,1568241439.411518,,1568241250.88401
448,111,90,1568241439.411518,,1568241250.892226
449,115,90,1568241439.411518,,1568241250.898871
450,118,90,1568241439.411518,,1568241251.006555
451,120,90,1568241439.411518,,1568241251.013223
452,124,90,1568241439.411518,,1568241251.020175
453,127,90,1568241439.411518,,1568241251.025857
454,131,90,1568241439.411518,,1568241251.421885
455,130,90,1568241439.411518,,1568241251.425525
456,132,90,1568241439.411518,,1568241251.56487
457,132,90,1568241439.411518,,1568241251.730294
458,131,90,1568241439.411518,,1568241251.739345
459,128,90,1568241439.411518,,1568241251.751985
460,133,90,1568241439.411518,,1568241251.93011
461,127,90,1568241439.411518,,1568241251.942124
462,123,90,1568241439.411518,,1568241251.953501
463,117,90,1568241439.411518,,1568241251.963808
464,111,90,1568241439.411518,,1568241252.092539
465,106,90,1568241439.411518,,1568241252.253612
466,107,90,1568241439.411518,,1568241252.261675
467,105,90,1568241439.411518,,1568241252.275389
468,104,90,1568241439.411518,,1568241252.290136
469,103,90,1568241439.411518,,1568241252.300554
470,102,90,1568241439.411518,,1568241252.443602
471,101,90,1568241439.411518,,1568241252.451376
472,100,90,1568241439.411518,,1568241252.459224
473,99,90,1568241439.411518,,1568241252.475952
474,98,90,1568241439.411518,,1568241252.486138
475,97,90,1568241439.411518,,1568241253.284467
476,96,90,1568241439.411518,,1568241253.804743
477,95,90,1568241439.411518,,1568241253.812963
478,108,90,1568241439.411518,,1568241257.678754
479,100,92,1568241439.411518,,1568241260.87208
480,100,94,1568241439.411518,,1568241262.185116
481,100,96,1568241439.411518,,1568241263.746154
482,100,98,1568241439.411518,,1568241264.751945
483,101,98,1568241439.411518,,1568241265.382375
484,103,98,1568241439.411518,,1568241265.498272
485,105,98,1568241439.411518,,1568241265.502311
486,107,98,1568241439.411518,,1568241265.507396
487,108,98,1568241439.411518,,1568241265.543302
488,110,98,1568241439.411518,,1568241265.552155
489,111,98,1568241439.411518,,1568241265.556215
490,112,98,1568241439.411518,,1568241265.561677
491,113,98,1568241439.411518,,1568241265.574362
492,115,98,1568241439.411518,,1568241265.589228
493,116,98,1568241439.411518,,1568241265.666302
494,117,98,1568241439.411518,,1568241265.678165
495,118,98,1568241439.411518,,1568241265.681963
496,119,98,1568241439.411518,,1568241265.689678
497,120,98,1568241439.411518,,1568241265.698065
498,121,98,1568241439.411518,,1568241265.704458
499,122,98,1568241439.411518,,1568241265.729312
500,121,98,1568241439.411518,,1568241266.033686
501,120,98,1568241439.411518,,1568241266.242334
502,119,98,1568241439.411518,,1568241266.292026
503,118,98,1568241439.411518,,1568241266.310117
504,117,98,1568241439.411518,,1568241266.339751
505,116,98,1568241439.411518,,1568241266.37911
506,114,98,1568241439.411518,,1568241266.392572
507,112,98,1568241439.411518,,1568241266.408243
508,110,98,1568241439.411518,,1568241266.429486
509,109,98,1568241439.411518,,1568241266.448027
510,107,98,1568241439.411518,,1568241266.461533
511,106,98,1568241439.411518,,1568241266.475085
512,105,98,1568241439.411518,,1568241266.510055
513,104,98,1568241439.411518,,1568241266.558247
514,103,98,1568241439.411518,,1568241266.56506
515,102,98,1568241439.411518,,1568241266.578856
516,101,98,1568241439.411518,,1568241266.856747
517,102,98,1568241439.411518,,1568241267.020781
518,102,100,1568241439.411518,,1568241268.751003
519,104,100,1568241439.411518,,1568241270.082543
520,102,100,1568241439.411518,,1568241270.095631
521,101,100,1568241439.411518,,1568241270.10469
522,99,100,1568241439.411518,,1568241270.11389
523,97,100,1568241439.411518,,1568241270.120412
524,95,100,1568241439.411518,,1568241270.1268
525,94,100,1568241439.411518,,1568241270.132153
526,93,100,1568241439.411518,,1568241270.165224
527,91,100,1568241439.411518,,1568241270.170939
528,90,100,1568241439.411518,,1568241270.176599
529,89,100,1568241439.411518,,1568241270.199231
530,88,100,1568241439.411518,,1568241270.275053
531,87,100,1568241439.411518,,1568241270.357648
532,86,100,1568241439.411518,,1568241270.401699
533,85,100,1568241439.411518,,1568241270.437627
534,84,100,1568241439.411518,,1568241270.495956
535,83,100,1568241439.411518,,1568241270.705926
536,84,100,1568241439.411518,,1568241270.917033
537,85,100,1568241439.411518,,1568241271.094203
538,86,100,1568241439.411518,,1568241271.185913
539,87,100,1568241439.411518,,1568241271.190031
540,88,100,1568241439.411518,,1568241271.196938
541,91,100,1568241439.411518,,1568241271.20567
542,90,100,1568241439.411518,,1568241271.21038
543,93,100,1568241439.411518,,1568241271.218117
544,95,100,1568241439.411518,,1568241271.233507
545,96,100,1568241439.411518,,1568241271.264287
546,98,100,1568241439.411518,,1568241271.269806
547,101,100,1568241439.411518,,1568241271.287993
548,103,100,1568241439.411518,,1568241271.312001
549,106,100,1568241439.411518,,1568241271.318867
550,109,100,1568241439.411518,,1568241271.32852
551,110,100,1568241439.411518,,1568241271.359667
552,111,100,1568241439.411518,,1568241271.368442
553,112,100,1568241439.411518,,1568241271.384713
554,111,100,1568241439.411518,,1568241271.42976
555,110,100,1568241439.411518,,1568241271.484661
556,109,100,1568241439.411518,,1568241271.499618
557,108,100,1568241439.411518,,1568241271.513767
558,106,100,1568241439.411518,,1568241271.529783
559,105,100,1568241439.411518,,1568241271.544144
560,103,100,1568241439.411518,,1568241271.566963
561,101,100,1568241439.411518,,1568241271.589592
562,98,100,1568241439.411518,,1568241271.612377
563,96,100,1568241439.411518,,1568241271.623108
564,94,100,1568241439.411518,,1568241271.632767
565,93,100,1568241439.411518,,1568241271.649956
566,91,100,1568241439.411518,,1568241271.669333
567,90,100,1568241439.411518,,1568241271.702439
568,88,100,1568241439.411518,,1568241271.707729
569,86,100,1568241439.411518,,1568241271.715067
570,84,100,1568241439.411518,,1568241271.74748
571,83,100,1568241439.411518,,1568241271.752693
572,82,100,1568241439.411518,,1568241271.768296
573,80,100,1568241439.411518,,1568241271.78132
574,79,100,1568241439.411518,,1568241271.796624
575,78,100,1568241439.411518,,1568241271.819784
576,76,100,1568241439.411518,,1568241271.840008
577,75,100,1568241439.411518,,1568241271.850995
578,74,100,1568241439.411518,,1568241271.869977
579,73,100,1568241439.411518,,1568241271.910441
580,74,100,1568241439.411518,,1568241272.018034
581,75,100,1568241439.411518,,1568241272.053076
582,76,100,1568241439.411518,,1568241272.089657
583,77,100,1568241439.411518,,1568241272.098069
584,78,100,1568241439.411518,,1568241272.113629
585,79,100,1568241439.411518,,1568241272.130921
586,81,100,1568241439.411518,,1568241272.144062
587,84,100,1568241439.411518,,1568241272.162982
588,89,100,1568241439.411518,,1568241272.237578
589,86,100,1568241439.411518,,1568241272.241632
590,92,100,1568241439.411518,,1568241272.249103
591,93,100,1568241439.411518,,1568241272.25587
592,94,100,1568241439.411518,,1568241272.262098
593,95,100,1568241439.411518,,1568241272.274726
594,96,100,1568241439.411518,,1568241272.289037
595,97,100,1568241439.411518,,1568241272.297127
596,98,100,1568241439.411518,,1568241272.314672
597,99,100,1568241439.411518,,1568241272.33292
598,100,100,1568241439.411518,,1568241272.345109
599,102,100,1568241439.411518,,1568241272.36518
600,103,100,1568241439.411518,,1568241272.402836
601,104,100,1568241439.411518,,1568241272.418832
602,103,100,1568241439.411518,,1568241272.5342
603,102,100,1568241439.411518,,1568241272.59107
604,101,100,1568241439.411518,,1568241272.684003
605,100,100,1568241439.411518,,1568241272.75778
606,99,100,1568241439.411518,,1568241272.784357
607,98,100,1568241439.411518,,1568241272.79894
608,97,100,1568241439.411518,,1568241272.820674
609,96,100,1568241439.411518,,1568241272.834451
610,94,100,1568241439.411518,,1568241272.848717
611,92,100,1568241439.411518,,1568241272.960133
612,90,100,1568241439.411518,,1568241272.964327
613,89,100,1568241439.411518,,1568241272.971356
614,88,100,1568241439.411518,,1568241272.975471
615,87,100,1568241439.411518,,1568241272.986326
616,85,100,1568241439.411518,,1568241272.992988
617,84,100,1568241439.411518,,1568241273.022597
618,82,100,1568241439.411518,,1568241273.033792
619,80,100,1568241439.411518,,1568241273.0396
620,81,100,1568241439.411518,,1568241273.044619
621,79,100,1568241439.411518,,1568241273.068695
622,78,100,1568241439.411518,,1568241273.079581
623,79,100,1568241439.411518,,1568241273.228873
624,80,100,1568241439.411518,,1568241273.233231
625,81,100,1568241439.411518,,1568241273.257446
626,82,100,1568241439.411518,,1568241273.339786
627,81,100,1568241439.411518,,1568241273.431645
628,80,100,1568241439.411518,,1568241273.766332
629,79,100,1568241439.411518,,1568241273.829341
630,78,100,1568241439.411518,,1568241273.869044
631,77,100,1568241439.411518,,1568241273.925486
632,76,100,1568241439.411518,,1568241273.95002
633,75,100,1568241439.411518,,1568241274.024695
634,76,100,1568241439.411518,,1568241274.254462
635,77,100,1568241439.411518,,1568241275.803555
636,78,100,1568241439.411518,,1568241275.909452
637,79,100,1568241439.411518,,1568241275.940198
638,80,100,1568241439.411518,,1568241275.989225
639,81,100,1568241439.411518,,1568241275.993359
640,82,100,1568241439.411518,,1568241276.001502
641,83,100,1568241439.411518,,1568241276.007066
642,84,100,1568241439.411518,,1568241276.047317
643,85,100,1568241439.411518,,1568241276.051232
644,86,100,1568241439.411518,,1568241276.1193
645,85,100,1568241439.411518,,1568241276.206329
646,84,100,1568241439.411518,,1568241276.409076
647,100,92,1568241439.411518,,1568241290.366747
648,100,94,1568241439.411518,,1568241291.01865
649,100,96,1568241439.411518,,1568241291.454657
650,100,98,1568241439.411518,,1568241291.91173
651,102,98,1568241439.411518,,1568241292.564148
652,99,98,1568241439.411518,,1568241292.632653
653,98,98,1568241439.411518,,1568241292.671963
654,94,98,1568241439.411518,,1568241292.678377
655,93,98,1568241439.411518,,1568241292.683424
656,91,98,1568241439.411518,,1568241292.699681
657,88,98,1568241439.411518,,1568241292.707375
658,87,98,1568241439.411518,,1568241292.724106
659,86,98,1568241439.411518,,1568241292.759818
660,85,98,1568241439.411518,,1568241292.76677
661,83,98,1568241439.411518,,1568241292.781287
662,82,98,1568241439.411518,,1568241292.792696
663,80,98,1568241439.411518,,1568241292.80705
664,79,98,1568241439.411518,,1568241292.829063
665,78,98,1568241439.411518,,1568241292.842111
666,77,98,1568241439.411518,,1568241292.876035
667,76,98,1568241439.411518,,1568241292.894084
668,75,98,1568241439.411518,,1568241292.924068
669,74,98,1568241439.411518,,1568241292.980867
670,73,98,1568241439.411518,,1568241293.012296
671,72,98,1568241439.411518,,1568241293.180706
672,71,98,1568241439.411518,,1568241293.37026
673,70,98,1568241439.411518,,1568241293.410235
674,69,98,1568241439.411518,,1568241293.451349
675,68,98,1568241439.411518,,1568241293.494148
676,67,98,1568241439.411518,,1568241293.508692
677,66,98,1568241439.411518,,1568241293.545218
678,65,98,1568241439.411518,,1568241293.58285
679,64,98,1568241439.411518,,1568241293.610076
680,63,98,1568241439.411518,,1568241293.63975
681,62,98,1568241439.411518,,1568241293.662253
682,61,98,1568241439.411518,,1568241293.683024
683,60,98,1568241439.411518,,1568241293.71004
684,59,98,1568241439.411518,,1568241293.731235
685,58,98,1568241439.411518,,1568241293.744902
686,57,98,1568241439.411518,,1568241293.846024
687,56,98,1568241439.411518,,1568241293.911791
688,57,98,1568241439.411518,,1568241293.917403
689,58,98,1568241439.411518,,1568241294.227433
690,59,98,1568241439.411518,,1568241294.323565
691,60,98,1568241439.411518,,1568241294.780843
692,61,98,1568241439.411518,,1568241295.280355
693,62,98,1568241439.411518,,1568241295.365012
694,63,98,1568241439.411518,,1568241295.382731
695,64,98,1568241439.411518,,1568241295.402469
696,65,98,1568241439.411518,,1568241295.418113
697,66,98,1568241439.411518,,1568241295.429448
698,67,98,1568241439.411518,,1568241295.450647
699,68,98,1568241439.411518,,1568241295.464687
700,69,98,1568241439.411518,,1568241295.480869
701,70,98,1568241439.411518,,1568241295.529869
702,71,98,1568241439.411518,,1568241295.581067
703,72,98,1568241439.411518,,1568241295.686265
704,73,98,1568241439.411518,,1568241295.853147
705,72,98,1568241439.411518,,1568241295.89855
706,71,98,1568241439.411518,,1568241295.976222
707,70,98,1568241439.411518,,1568241296.019286
708,69,98,1568241439.411518,,1568241296.047175
709,68,98,1568241439.411518,,1568241296.083123
710,67,98,1568241439.411518,,1568241296.11402
711,66,98,1568241439.411518,,1568241296.147772
712,65,98,1568241439.411518,,1568241296.219649
713,65,100,1568241439.411518,,1568241297.785492
714,66,100,1568241439.411518,,1568241298.667695
715,69,100,1568241439.411518,,1568241298.724802
716,71,100,1568241439.411518,,1568241298.728868
717,73,100,1568241439.411518,,1568241298.739019
718,78,100,1568241439.411518,,1568241298.750723
719,82,100,1568241439.411518,,1568241298.764682
720,85,100,1568241439.411518,,1568241298.808967
721,88,100,1568241439.411518,,1568241298.816445
722,90,100,1568241439.411518,,1568241298.819989
723,91,100,1568241439.411518,,1568241298.838916
724,92,100,1568241439.411518,,1568241298.852604
725,93,100,1568241439.411518,,1568241298.869404
726,94,100,1568241439.411518,,1568241298.898269
727,95,100,1568241439.411518,,1568241298.904441
728,97,100,1568241439.411518,,1568241298.921903
729,98,100,1568241439.411518,,1568241298.939427
730,99,100,1568241439.411518,,1568241298.969356
731,100,100,1568241439.411518,,1568241298.990771
732,101,100,1568241439.411518,,1568241299.031719
733,100,100,1568241439.411518,,1568241299.072538
734,99,100,1568241439.411518,,1568241299.323733
735,100,100,1568241439.411518,,1568241299.340742
736,100,102,1568241439.411518,,1568241301.370974
737,99,102,1568241439.411518,,1568241302.301001
738,103,102,1568241439.411518,,1568241302.337188
739,106,102,1568241439.411518,,1568241302.375515
740,107,102,1568241439.411518,,1568241302.381396
741,109,102,1568241439.411518,,1568241302.399064
742,110,102,1568241439.411518,,1568241302.415778
743,111,102,1568241439.411518,,1568241302.427862
744,112,102,1568241439.411518,,1568241302.440053
745,114,102,1568241439.411518,,1568241302.4569
746,115,102,1568241439.411518,,1568241302.496853
747,116,102,1568241439.411518,,1568241302.501914
748,117,102,1568241439.411518,,1568241302.529476
749,118,102,1568241439.411518,,1568241302.545319
750,119,102,1568241439.411518,,1568241302.55067
751,120,102,1568241439.411518,,1568241302.592891
752,119,102,1568241439.411518,,1568241302.642278
753,118,102,1568241439.411518,,1568241302.684038
754,116,102,1568241439.411518,,1568241302.71307
755,114,102,1568241439.411518,,1568241302.718563
756,108,102,1568241439.411518,,1568241302.72724
757,106,102,1568241439.411518,,1568241302.742886
758,103,102,1568241439.411518,,1568241302.758238
759,101,102,1568241439.411518,,1568241302.777958
760,99,102,1568241439.411518,,1568241302.793087
761,97,102,1568241439.411518,,1568241302.820035
762,94,102,1568241439.411518,,1568241302.840556
763,91,102,1568241439.411518,,1568241302.846196
764,89,102,1568241439.411518,,1568241302.861116
765,88,102,1568241439.411518,,1568241302.876869
766,87,102,1568241439.411518,,1568241302.892849
767,86,102,1568241439.411518,,1568241302.905867
768,85,102,1568241439.411518,,1568241302.92742
769,84,102,1568241439.411518,,1568241302.941606
770,83,102,1568241439.411518,,1568241302.957234
771,82,102,1568241439.411518,,1568241302.976275
772,81,102,1568241439.411518,,1568241302.994842
773,80,102,1568241439.411518,,1568241303.061031
774,79,102,1568241439.411518,,1568241303.18604
775,78,102,1568241439.411518,,1568241303.190399
776,76,102,1568241439.411518,,1568241303.198677
777,77,102,1568241439.411518,,1568241303.205714
778,77,102,1568241439.411518,,1568241303.313105
779,78,102,1568241439.411518,,1568241303.346717
780,79,102,1568241439.411518,,1568241303.39414
781,80,102,1568241439.411518,,1568241303.427254
782,81,102,1568241439.411518,,1568241303.478491
783,82,102,1568241439.411518,,1568241303.863301
784,83,102,1568241439.411518,,1568241303.945844
785,84,102,1568241439.411518,,1568241303.995218
786,85,102,1568241439.411518,,1568241304.046753
787,86,102,1568241439.411518,,1568241304.063323
788,87,102,1568241439.411518,,1568241304.077301
789,88,102,1568241439.411518,,1568241304.095746
790,89,102,1568241439.411518,,1568241304.113372
791,91,102,1568241439.411518,,1568241304.129958
792,92,102,1568241439.411518,,1568241304.143766
793,94,102,1568241439.411518,,1568241304.162699
794,95,102,1568241439.411518,,1568241304.175005
795,97,102,1568241439.411518,,1568241304.200929
796,98,102,1568241439.411518,,1568241304.252954
797,99,102,1568241439.411518,,1568241304.311597
798,98,102,1568241439.411518,,1568241304.381726
799,97,102,1568241439.411518,,1568241304.440131
800,96,102,1568241439.411518,,1568241304.465107
801,95,102,1568241439.411518,,1568241304.479572
802,93,102,1568241439.411518,,1568241304.498122
803,92,102,1568241439.411518,,1568241304.516679
804,91,102,1568241439.411518,,1568241304.530356
805,90,102,1568241439.411518,,1568241304.544942
806,89,102,1568241439.411518,,1568241304.569186
807,88,102,1568241439.411518,,1568241304.582998
808,87,102,1568241439.411518,,1568241304.598138
809,86,102,1568241439.411518,,1568241304.654227
810,85,102,1568241439.411518,,1568241304.712749
811,86,102,1568241439.411518,,1568241304.8652
812,87,102,1568241439.411518,,1568241304.968363
813,88,102,1568241439.411518,,1568241305.175187
814,89,102,1568241439.411518,,1568241305.4589
815,90,102,1568241439.411518,,1568241305.576434
816,91,102,1568241439.411518,,1568241305.582869
817,92,102,1568241439.411518,,1568241305.615181
818,93,102,1568241439.411518,,1568241305.638372
819,94,102,1568241439.411518,,1568241305.653159
820,95,102,1568241439.411518,,1568241305.665241
821,96,102,1568241439.411518,,1568241305.681622
822,97,102,1568241439.411518,,1568241305.696665
823,98,102,1568241439.411518,,1568241305.732519
824,99,102,1568241439.411518,,1568241305.875637
825,98,102,1568241439.411518,,1568241306.319299
826,97,102,1568241439.411518,,1568241306.352895
827,96,102,1568241439.411518,,1568241306.389551
828,95,102,1568241439.411518,,1568241306.416851
829,94,102,1568241439.411518,,1568241306.449191
830,93,102,1568241439.411518,,1568241306.48764
831,92,102,1568241439.411518,,1568241306.514154
832,93,102,1568241439.411518,,1568241307.670637
833,94,102,1568241439.411518,,1568241307.724262
834,95,102,1568241439.411518,,1568241307.856873
835,96,102,1568241439.411518,,1568241307.926882
836,95,102,1568241439.411518,,1568241308.063902
837,94,102,1568241439.411518,,1568241308.44602
838,93,102,1568241439.411518,,1568241308.55578
839,92,102,1568241439.411518,,1568241308.649772
840,91,102,1568241439.411518,,1568241308.727467
841,90,102,1568241439.411518,,1568241308.991408
842,91,102,1568241439.411518,,1568241309.2006
843,90,102,1568241439.411518,,1568241309.464853
844,89,102,1568241439.411518,,1568241309.57016
845,88,102,1568241439.411518,,1568241309.596646
846,87,102,1568241439.411518,,1568241309.669574
847,86,102,1568241439.411518,,1568241309.713554
848,85,102,1568241439.411518,,1568241309.794417
849,84,102,1568241439.411518,,1568241310.009708
850,85,102,1568241439.411518,,1568241310.141295
851,86,102,1568241439.411518,,1568241310.148904
852,87,102,1568241439.411518,,1568241310.186516
853,88,102,1568241439.411518,,1568241310.208332
854,89,102,1568241439.411518,,1568241310.262724
855,90,102,1568241439.411518,,1568241310.399069
856,92,102,1568241439.411518,,1568241310.613486
857,93,102,1568241439.411518,,1568241310.617396
858,94,102,1568241439.411518,,1568241310.625213
859,95,102,1568241439.411518,,1568241310.631483
860,91,102,1568241439.411518,,1568241310.737131
