,Angle,Speed,Start Time,Stop Time,Time
465,106,90,1568241263.20427,1568241278.15743,1568241252.253612
466,107,90,1568241263.20427,1568241278.15743,1568241252.261675
467,105,90,1568241263.20427,1568241278.15743,1568241252.275389
468,104,90,1568241263.20427,1568241278.15743,1568241252.290136
469,103,90,1568241263.20427,1568241278.15743,1568241252.300554
470,102,90,1568241263.20427,1568241278.15743,1568241252.443602
471,101,90,1568241263.20427,1568241278.15743,1568241252.451376
472,100,90,1568241263.20427,1568241278.15743,1568241252.459224
473,99,90,1568241263.20427,1568241278.15743,1568241252.475952
474,98,90,1568241263.20427,1568241278.15743,1568241252.486138
475,97,90,1568241263.20427,1568241278.15743,1568241253.284467
476,96,90,1568241263.20427,1568241278.15743,1568241253.804743
477,95,90,1568241263.20427,1568241278.15743,1568241253.812963
478,108,90,1568241263.20427,1568241278.15743,1568241257.678754
479,100,92,1568241263.20427,1568241278.15743,1568241260.87208
480,100,94,1568241263.20427,1568241278.15743,1568241262.185116
481,100,96,1568241263.20427,1568241278.15743,1568241263.746154
482,100,98,1568241263.20427,1568241278.15743,1568241264.751945
483,101,98,1568241263.20427,1568241278.15743,1568241265.382375
484,103,98,1568241263.20427,1568241278.15743,1568241265.498272
485,105,98,1568241263.20427,1568241278.15743,1568241265.502311
486,107,98,1568241263.20427,1568241278.15743,1568241265.507396
487,108,98,1568241263.20427,1568241278.15743,1568241265.543302
488,110,98,1568241263.20427,1568241278.15743,1568241265.552155
489,111,98,1568241263.20427,1568241278.15743,1568241265.556215
490,112,98,1568241263.20427,1568241278.15743,1568241265.561677
491,113,98,1568241263.20427,1568241278.15743,1568241265.574362
492,115,98,1568241263.20427,1568241278.15743,1568241265.589228
493,116,98,1568241263.20427,1568241278.15743,1568241265.666302
494,117,98,1568241263.20427,1568241278.15743,1568241265.678165
495,118,98,1568241263.20427,1568241278.15743,1568241265.681963
496,119,98,1568241263.20427,1568241278.15743,1568241265.689678
497,120,98,1568241263.20427,1568241278.15743,1568241265.698065
498,121,98,1568241263.20427,1568241278.15743,1568241265.704458
499,122,98,1568241263.20427,1568241278.15743,1568241265.729312
500,121,98,1568241263.20427,1568241278.15743,1568241266.033686
501,120,98,1568241263.20427,1568241278.15743,1568241266.242334
502,119,98,1568241263.20427,1568241278.15743,1568241266.292026
503,118,98,1568241263.20427,1568241278.15743,1568241266.310117
504,117,98,1568241263.20427,1568241278.15743,1568241266.339751
505,116,98,1568241263.20427,1568241278.15743,1568241266.37911
506,114,98,1568241263.20427,1568241278.15743,1568241266.392572
507,112,98,1568241263.20427,1568241278.15743,1568241266.408243
508,110,98,1568241263.20427,1568241278.15743,1568241266.429486
509,109,98,1568241263.20427,1568241278.15743,1568241266.448027
510,107,98,1568241263.20427,1568241278.15743,1568241266.461533
511,106,98,1568241263.20427,1568241278.15743,1568241266.475085
512,105,98,1568241263.20427,1568241278.15743,1568241266.510055
513,104,98,1568241263.20427,1568241278.15743,1568241266.558247
514,103,98,1568241263.20427,1568241278.15743,1568241266.56506
515,102,98,1568241263.20427,1568241278.15743,1568241266.578856
516,101,98,1568241263.20427,1568241278.15743,1568241266.856747
517,102,98,1568241263.20427,1568241278.15743,1568241267.020781
518,102,100,1568241263.20427,1568241278.15743,1568241268.751003
519,104,100,1568241263.20427,1568241278.15743,1568241270.082543
520,102,100,1568241263.20427,1568241278.15743,1568241270.095631
521,101,100,1568241263.20427,1568241278.15743,1568241270.10469
522,99,100,1568241263.20427,1568241278.15743,1568241270.11389
523,97,100,1568241263.20427,1568241278.15743,1568241270.120412
524,95,100,1568241263.20427,1568241278.15743,1568241270.1268
525,94,100,1568241263.20427,1568241278.15743,1568241270.132153
526,93,100,1568241263.20427,1568241278.15743,1568241270.165224
527,91,100,1568241263.20427,1568241278.15743,1568241270.170939
528,90,100,1568241263.20427,1568241278.15743,1568241270.176599
529,89,100,1568241263.20427,1568241278.15743,1568241270.199231
530,88,100,1568241263.20427,1568241278.15743,1568241270.275053
531,87,100,1568241263.20427,1568241278.15743,1568241270.357648
532,86,100,1568241263.20427,1568241278.15743,1568241270.401699
533,85,100,1568241263.20427,1568241278.15743,1568241270.437627
534,84,100,1568241263.20427,1568241278.15743,1568241270.495956
535,83,100,1568241263.20427,1568241278.15743,1568241270.705926
536,84,100,1568241263.20427,1568241278.15743,1568241270.917033
537,85,100,1568241263.20427,1568241278.15743,1568241271.094203
538,86,100,1568241263.20427,1568241278.15743,1568241271.185913
539,87,100,1568241263.20427,1568241278.15743,1568241271.190031
540,88,100,1568241263.20427,1568241278.15743,1568241271.196938
541,91,100,1568241263.20427,1568241278.15743,1568241271.20567
542,90,100,1568241263.20427,1568241278.15743,1568241271.21038
543,93,100,1568241263.20427,1568241278.15743,1568241271.218117
544,95,100,1568241263.20427,1568241278.15743,1568241271.233507
545,96,100,1568241263.20427,1568241278.15743,1568241271.264287
546,98,100,1568241263.20427,1568241278.15743,1568241271.269806
547,101,100,1568241263.20427,1568241278.15743,1568241271.287993
548,103,100,1568241263.20427,1568241278.15743,1568241271.312001
549,106,100,1568241263.20427,1568241278.15743,1568241271.318867
550,109,100,1568241263.20427,1568241278.15743,1568241271.32852
551,110,100,1568241263.20427,1568241278.15743,1568241271.359667
552,111,100,1568241263.20427,1568241278.15743,1568241271.368442
553,112,100,1568241263.20427,1568241278.15743,1568241271.384713
554,111,100,1568241263.20427,1568241278.15743,1568241271.42976
555,110,100,1568241263.20427,1568241278.15743,1568241271.484661
556,109,100,1568241263.20427,1568241278.15743,1568241271.499618
557,108,100,1568241263.20427,1568241278.15743,1568241271.513767
558,106,100,1568241263.20427,1568241278.15743,1568241271.529783
559,105,100,1568241263.20427,1568241278.15743,1568241271.544144
560,103,100,1568241263.20427,1568241278.15743,1568241271.566963
561,101,100,1568241263.20427,1568241278.15743,1568241271.589592
562,98,100,1568241263.20427,1568241278.15743,1568241271.612377
563,96,100,1568241263.20427,1568241278.15743,1568241271.623108
564,94,100,1568241263.20427,1568241278.15743,1568241271.632767
565,93,100,1568241263.20427,1568241278.15743,1568241271.649956
566,91,100,1568241263.20427,1568241278.15743,1568241271.669333
567,90,100,1568241263.20427,1568241278.15743,1568241271.702439
568,88,100,1568241263.20427,1568241278.15743,1568241271.707729
569,86,100,1568241263.20427,1568241278.15743,1568241271.715067
570,84,100,1568241263.20427,1568241278.15743,1568241271.74748
571,83,100,1568241263.20427,1568241278.15743,1568241271.752693
572,82,100,1568241263.20427,1568241278.15743,1568241271.768296
573,80,100,1568241263.20427,1568241278.15743,1568241271.78132
574,79,100,1568241263.20427,1568241278.15743,1568241271.796624
575,78,100,1568241263.20427,1568241278.15743,1568241271.819784
576,76,100,1568241263.20427,1568241278.15743,1568241271.840008
577,75,100,1568241263.20427,1568241278.15743,1568241271.850995
578,74,100,1568241263.20427,1568241278.15743,1568241271.869977
579,73,100,1568241263.20427,1568241278.15743,1568241271.910441
580,74,100,1568241263.20427,1568241278.15743,1568241272.018034
581,75,100,1568241263.20427,1568241278.15743,1568241272.053076
582,76,100,1568241263.20427,1568241278.15743,1568241272.089657
583,77,100,1568241263.20427,1568241278.15743,1568241272.098069
584,78,100,1568241263.20427,1568241278.15743,1568241272.113629
585,79,100,1568241263.20427,1568241278.15743,1568241272.130921
586,81,100,1568241263.20427,1568241278.15743,1568241272.144062
587,84,100,1568241263.20427,1568241278.15743,1568241272.162982
588,89,100,1568241263.20427,1568241278.15743,1568241272.237578
589,86,100,1568241263.20427,1568241278.15743,1568241272.241632
590,92,100,1568241263.20427,1568241278.15743,1568241272.249103
591,93,100,1568241263.20427,1568241278.15743,1568241272.25587
592,94,100,1568241263.20427,1568241278.15743,1568241272.262098
593,95,100,1568241263.20427,1568241278.15743,1568241272.274726
594,96,100,1568241263.20427,1568241278.15743,1568241272.289037
595,97,100,1568241263.20427,1568241278.15743,1568241272.297127
596,98,100,1568241263.20427,1568241278.15743,1568241272.314672
597,99,100,1568241263.20427,1568241278.15743,1568241272.33292
598,100,100,1568241263.20427,1568241278.15743,1568241272.345109
599,102,100,1568241263.20427,1568241278.15743,1568241272.36518
600,103,100,1568241263.20427,1568241278.15743,1568241272.402836
601,104,100,1568241263.20427,1568241278.15743,1568241272.418832
602,103,100,1568241263.20427,1568241278.15743,1568241272.5342
603,102,100,1568241263.20427,1568241278.15743,1568241272.59107
604,101,100,1568241263.20427,1568241278.15743,1568241272.684003
605,100,100,1568241263.20427,1568241278.15743,1568241272.75778
606,99,100,1568241263.20427,1568241278.15743,1568241272.784357
607,98,100,1568241263.20427,1568241278.15743,1568241272.79894
608,97,100,1568241263.20427,1568241278.15743,1568241272.820674
609,96,100,1568241263.20427,1568241278.15743,1568241272.834451
610,94,100,1568241263.20427,1568241278.15743,1568241272.848717
611,92,100,1568241263.20427,1568241278.15743,1568241272.960133
612,90,100,1568241263.20427,1568241278.15743,1568241272.964327
613,89,100,1568241263.20427,1568241278.15743,1568241272.971356
614,88,100,1568241263.20427,1568241278.15743,1568241272.975471
615,87,100,1568241263.20427,1568241278.15743,1568241272.986326
616,85,100,1568241263.20427,1568241278.15743,1568241272.992988
617,84,100,1568241263.20427,1568241278.15743,1568241273.022597
618,82,100,1568241263.20427,1568241278.15743,1568241273.033792
619,80,100,1568241263.20427,1568241278.15743,1568241273.0396
620,81,100,1568241263.20427,1568241278.15743,1568241273.044619
621,79,100,1568241263.20427,1568241278.15743,1568241273.068695
622,78,100,1568241263.20427,1568241278.15743,1568241273.079581
623,79,100,1568241263.20427,1568241278.15743,1568241273.228873
624,80,100,1568241263.20427,1568241278.15743,1568241273.233231
625,81,100,1568241263.20427,1568241278.15743,1568241273.257446
626,82,100,1568241263.20427,1568241278.15743,1568241273.339786
627,81,100,1568241263.20427,1568241278.15743,1568241273.431645
628,80,100,1568241263.20427,1568241278.15743,1568241273.766332
629,79,100,1568241263.20427,1568241278.15743,1568241273.829341
630,78,100,1568241263.20427,1568241278.15743,1568241273.869044
631,77,100,1568241263.20427,1568241278.15743,1568241273.925486
632,76,100,1568241263.20427,1568241278.15743,1568241273.95002
633,75,100,1568241263.20427,1568241278.15743,1568241274.024695
634,76,100,1568241263.20427,1568241278.15743,1568241274.254462
635,77,100,1568241263.20427,1568241278.15743,1568241275.803555
636,78,100,1568241263.20427,1568241278.15743,1568241275.909452
637,79,100,1568241263.20427,1568241278.15743,1568241275.940198
638,80,100,1568241263.20427,1568241278.15743,1568241275.989225
639,81,100,1568241263.20427,1568241278.15743,1568241275.993359
640,82,100,1568241263.20427,1568241278.15743,1568241276.001502
641,83,100,1568241263.20427,1568241278.15743,1568241276.007066
642,84,100,1568241263.20427,1568241278.15743,1568241276.047317
643,85,100,1568241263.20427,1568241278.15743,1568241276.051232
644,86,100,1568241263.20427,1568241278.15743,1568241276.1193
645,85,100,1568241263.20427,1568241278.15743,1568241276.206329
646,84,100,1568241263.20427,1568241278.15743,1568241276.409076
